implementation,n_features,n_samples,seed,accuracy,f1,train_time,test_time
RandomForestClassifier,2000,100,0,0.5,0.4814814814814815,0.4024515151977539,0.0337066650390625
MyRandomForest,4600,100,0,0.4666666666666667,0.46904761904761905,1.013559341430664,0.23646759986877441
RandomForestClassifier,4600,100,0,0.5,0.5016835016835016,0.7960023880004883,0.030513763427734375
MyRandomForest,4500,100,0,0.6666666666666666,0.6576168929110106,0.9922370910644531,0.2494049072265625
RandomForestClassifier,4500,100,0,0.5333333333333333,0.5333333333333333,0.778179407119751,0.03296661376953125
MyRandomForest,3400,100,0,0.43333333333333335,0.4199775533108866,0.8272221088409424,0.12016940116882324
RandomForestClassifier,3400,100,0,0.5,0.47428571428571425,0.6263089179992676,0.031226634979248047
MyRandomForest,700,100,0,0.4666666666666667,0.46190476190476193,0.16735625267028809,0.07603073120117188
RandomForestClassifier,700,100,0,0.5333333333333333,0.5291666666666667,0.22674179077148438,0.029277324676513672
MyRandomForest,4500,100,0,0.4,0.3866071428571428,0.9693114757537842,0.19798779487609863
RandomForestClassifier,4500,100,0,0.3,0.16923076923076924,0.7848057746887207,0.030386686325073242
MyRandomForest,800,100,0,0.6,0.5964285714285714,0.1882476806640625,0.07510852813720703
RandomForestClassifier,800,100,0,0.5333333333333333,0.5333333333333333,0.23830437660217285,0.029767513275146484
MyRandomForest,4300,100,0,0.5666666666666667,0.5622895622895623,0.930779218673706,0.16871213912963867
RandomForestClassifier,4300,100,0,0.5,0.49944382647385993,0.7649192810058594,0.03008127212524414
MyRandomForest,900,100,0,0.5,0.4712103407755582,0.19864916801452637,0.07793116569519043
RandomForestClassifier,900,100,0,0.5333333333333333,0.5248868778280543,0.23906278610229492,0.03038311004638672
MyRandomForest,2800,100,0,0.6666666666666666,0.6666666666666666,0.6728734970092773,0.09814119338989258
RandomForestClassifier,2800,100,0,0.6333333333333333,0.6329254727474972,0.5307135581970215,0.0294952392578125
MyRandomForest,2500,100,0,0.5666666666666667,0.5661846496106785,0.6307427883148193,0.08734798431396484
RandomForestClassifier,2500,100,0,0.5666666666666667,0.5542857142857142,0.4840233325958252,0.030014991760253906
MyRandomForest,1200,100,0,0.7,0.6989898989898989,0.26074957847595215,0.0769193172454834
RandomForestClassifier,1200,100,0,0.7,0.694857142857143,0.283703088760376,0.029396533966064453
MyRandomForest,1500,100,0,0.5,0.46285714285714286,0.3067331314086914,0.07884645462036133
RandomForestClassifier,1500,100,0,0.4,0.3866071428571428,0.3215627670288086,0.029023408889770508
MyRandomForest,5000,100,0,0.43333333333333335,0.4276603633667037,1.0519733428955078,0.23556852340698242
RandomForestClassifier,5000,100,0,0.5333333333333333,0.5229166666666667,0.8345139026641846,0.03274703025817871
MyRandomForest,1400,100,0,0.6333333333333333,0.6329254727474972,0.29526710510253906,0.07599592208862305
RandomForestClassifier,1400,100,0,0.5666666666666667,0.5622895622895623,0.3138613700866699,0.03013920783996582
MyRandomForest,2700,100,0,0.4,0.3973214285714286,0.6418070793151855,0.08932828903198242
RandomForestClassifier,2700,100,0,0.5333333333333333,0.5248868778280543,0.5028350353240967,0.03088068962097168
MyRandomForest,1000,100,0,0.43333333333333335,0.4106666666666667,0.22835922241210938,0.07899951934814453
RandomForestClassifier,1000,100,0,0.36666666666666664,0.34133333333333327,0.25299859046936035,0.029894113540649414
MyRandomForest,900,100,0,0.6,0.5964285714285714,0.2100234031677246,0.07610154151916504
RandomForestClassifier,900,100,0,0.5333333333333333,0.5333333333333333,0.2434084415435791,0.029659509658813477
MyRandomForest,4300,100,0,0.43333333333333335,0.4364849833147942,0.9371073246002197,0.16877961158752441
RandomForestClassifier,4300,100,0,0.4,0.4,0.7588622570037842,0.031160831451416016
MyRandomForest,600,100,0,0.5333333333333333,0.5333333333333333,0.14880108833312988,0.07732605934143066
RandomForestClassifier,600,100,0,0.6,0.5964285714285714,0.2156507968902588,0.02957439422607422
MyRandomForest,2400,100,0,0.36666666666666664,0.35173961840628504,0.6101245880126953,0.0909266471862793
RandomForestClassifier,2400,100,0,0.26666666666666666,0.25684523809523807,0.47039055824279785,0.02929401397705078
MyRandomForest,3000,100,0,0.5333333333333333,0.5122171945701358,0.7122621536254883,0.12020993232727051
RandomForestClassifier,3000,100,0,0.5,0.4848484848484848,0.5512466430664062,0.030624866485595703
MyRandomForest,1700,100,0,0.5,0.46285714285714286,0.3681063652038574,0.07637524604797363
RandomForestClassifier,1700,100,0,0.43333333333333335,0.36341558950254604,0.35286426544189453,0.030924558639526367
MyRandomForest,800,100,0,0.5,0.4983314794215795,0.1887681484222412,0.07652854919433594
RandomForestClassifier,800,100,0,0.5666666666666667,0.5593714927048261,0.2342216968536377,0.031109333038330078
MyRandomForest,700,100,0,0.5333333333333333,0.5333333333333333,0.16824626922607422,0.07571125030517578
RandomForestClassifier,700,100,0,0.6,0.5964285714285714,0.22514820098876953,0.03142237663269043
MyRandomForest,2900,100,0,0.4,0.3333333333333333,0.6917695999145508,0.11220669746398926
RandomForestClassifier,2900,100,0,0.3,0.20211515863689777,0.5177707672119141,0.028971433639526367
MyRandomForest,3500,100,0,0.43333333333333335,0.4314423433444568,0.7935948371887207,0.13228464126586914
RandomForestClassifier,3500,100,0,0.43333333333333335,0.4314423433444568,0.6428043842315674,0.030188798904418945
MyRandomForest,3800,100,0,0.5,0.4712103407755582,0.8548498153686523,0.14137744903564453
RandomForestClassifier,3800,100,0,0.4666666666666667,0.46428571428571425,0.6718101501464844,0.02942943572998047
MyRandomForest,4900,100,0,0.5666666666666667,0.5443809523809524,1.130263090133667,0.20084595680236816
RandomForestClassifier,4900,100,0,0.4666666666666667,0.4666666666666667,0.8624000549316406,0.02916574478149414
MyRandomForest,3600,100,0,0.5666666666666667,0.564256581386726,0.8262722492218018,0.12342977523803711
RandomForestClassifier,3600,100,0,0.5333333333333333,0.5333333333333333,0.6980295181274414,0.029495716094970703
MyRandomForest,3200,100,0,0.4666666666666667,0.42962962962962964,0.7451550960540771,0.12281560897827148
RandomForestClassifier,3200,100,0,0.5,0.45475910693301996,0.5832180976867676,0.030663490295410156
MyRandomForest,3300,100,0,0.3333333333333333,0.3363095238095238,0.7852919101715088,0.12065410614013672
RandomForestClassifier,3300,100,0,0.6,0.5855203619909503,0.6020805835723877,0.03100872039794922
MyRandomForest,4200,100,0,0.5,0.46298472385428907,0.9552674293518066,0.16875147819519043
RandomForestClassifier,4200,100,0,0.5,0.49831649831649827,0.862584114074707,0.029230356216430664
MyRandomForest,3400,100,0,0.43333333333333335,0.3912380952380952,0.7940988540649414,0.1323850154876709
RandomForestClassifier,3400,100,0,0.5,0.4814814814814815,0.691535234451294,0.03057265281677246
MyRandomForest,1200,100,0,0.26666666666666666,0.19537037037037036,0.28858399391174316,0.08739137649536133
RandomForestClassifier,1200,100,0,0.36666666666666664,0.3196190476190476,0.2995872497558594,0.031891822814941406
MyRandomForest,2400,100,0,0.4,0.375,0.6114258766174316,0.08756828308105469
RandomForestClassifier,2400,100,0,0.4666666666666667,0.4666666666666667,0.4750049114227295,0.029391765594482422
MyRandomForest,2600,100,0,0.5666666666666667,0.5671486837226548,0.6718952655792236,0.08785891532897949
RandomForestClassifier,2600,100,0,0.4666666666666667,0.46190476190476193,0.5207533836364746,0.03276634216308594
MyRandomForest,4500,100,0,0.4666666666666667,0.46428571428571425,1.1865034103393555,0.22013139724731445
RandomForestClassifier,4500,100,0,0.6666666666666666,0.6651785714285715,0.8320639133453369,0.029191017150878906
MyRandomForest,1300,100,0,0.5666666666666667,0.5632925472747498,0.2754824161529541,0.08707070350646973
RandomForestClassifier,1300,100,0,0.4666666666666667,0.45714285714285713,0.30885791778564453,0.028799772262573242
MyRandomForest,3600,100,0,0.43333333333333335,0.43270300333704115,1.0076618194580078,0.1788487434387207
RandomForestClassifier,3600,100,0,0.5,0.4949494949494949,0.6574001312255859,0.03144335746765137
MyRandomForest,2600,100,0,0.5,0.4972191323692992,0.6419987678527832,0.09737467765808105
RandomForestClassifier,2600,100,0,0.6,0.6017857142857143,0.5080761909484863,0.02964949607849121
MyRandomForest,3600,100,0,0.26666666666666666,0.15462962962962964,0.9593460559844971,0.12382912635803223
RandomForestClassifier,3600,100,0,0.26666666666666666,0.15462962962962964,0.684518575668335,0.031466007232666016
MyRandomForest,2100,100,0,0.3333333333333333,0.2971342383107089,0.5737791061401367,0.08762526512145996
RandomForestClassifier,2100,100,0,0.26666666666666666,0.26666666666666666,0.4433481693267822,0.03127884864807129
MyRandomForest,4100,100,0,0.5333333333333333,0.5206636500754148,1.0105552673339844,0.16762995719909668
RandomForestClassifier,4100,100,0,0.4666666666666667,0.4156299840510366,0.7017838954925537,0.031354427337646484
MyRandomForest,100,100,0,0.6333333333333333,0.6296625880608083,0.07692122459411621,0.07645916938781738
RandomForestClassifier,100,100,0,0.6333333333333333,0.6361883574341861,0.19330644607543945,0.035332679748535156
MyRandomForest,1600,100,0,0.5,0.49944382647385993,0.35097575187683105,0.08708024024963379
RandomForestClassifier,1600,100,0,0.6666666666666666,0.6651785714285715,0.3663654327392578,0.0319974422454834
MyRandomForest,1300,100,0,0.6333333333333333,0.6228571428571429,0.28719663619995117,0.07872867584228516
RandomForestClassifier,1300,100,0,0.4,0.4,0.30638980865478516,0.030239582061767578
MyRandomForest,5000,100,0,0.5,0.4983314794215795,1.0558576583862305,0.20043325424194336
RandomForestClassifier,5000,100,0,0.43333333333333335,0.4314253647586981,0.8486626148223877,0.030218124389648438
MyRandomForest,2500,100,0,0.5666666666666667,0.5671486837226548,0.625053882598877,0.09158039093017578
RandomForestClassifier,2500,100,0,0.43333333333333335,0.4106666666666667,0.48126649856567383,0.029174089431762695
MyRandomForest,3500,100,0,0.5,0.5005561735261401,0.7852189540863037,0.17960000038146973
RandomForestClassifier,3500,100,0,0.36666666666666664,0.36455320726733403,0.6329164505004883,0.032555580139160156
MyRandomForest,200,100,0,0.7333333333333333,0.7333333333333333,0.08658766746520996,0.07558703422546387
RandomForestClassifier,200,100,0,0.5666666666666667,0.5593714927048261,0.18796920776367188,0.029141664505004883
MyRandomForest,600,100,0,0.7,0.7051428571428571,0.14810466766357422,0.07639336585998535
RandomForestClassifier,600,100,0,0.6,0.6053571428571428,0.21732735633850098,0.029740333557128906
MyRandomForest,900,100,0,0.5,0.48821548821548816,0.21538734436035156,0.07570981979370117
RandomForestClassifier,900,100,0,0.5,0.47428571428571425,0.25321269035339355,0.03286862373352051
MyRandomForest,100,100,0,0.7333333333333333,0.7285714285714285,0.07621359825134277,0.07630181312561035
RandomForestClassifier,100,100,0,0.7,0.6976640711902113,0.1888570785522461,0.03108835220336914
MyRandomForest,3100,100,0,0.6,0.5666666666666667,0.7213287353515625,0.14570832252502441
RandomForestClassifier,3100,100,0,0.6333333333333333,0.6370370370370371,0.5911624431610107,0.029570341110229492
MyRandomForest,1100,100,0,0.5666666666666667,0.5661846496106785,0.2656881809234619,0.07771110534667969
RandomForestClassifier,1100,100,0,0.5333333333333333,0.53125,0.2775449752807617,0.02924656867980957
MyRandomForest,500,100,0,0.6,0.5891402714932127,0.12690305709838867,0.07710123062133789
RandomForestClassifier,500,100,0,0.6666666666666666,0.6666666666666666,0.20769357681274414,0.03210783004760742
MyRandomForest,2600,100,0,0.5333333333333333,0.5079939668174963,0.6460263729095459,0.0989527702331543
RandomForestClassifier,2600,100,0,0.4666666666666667,0.3850079744816587,0.5492875576019287,0.03264331817626953
MyRandomForest,200,100,0,0.5333333333333333,0.5333333333333333,0.08616757392883301,0.07697653770446777
RandomForestClassifier,200,100,0,0.5666666666666667,0.5592380952380952,0.1976335048675537,0.02949976921081543
MyRandomForest,1700,100,0,0.3333333333333333,0.27777777777777773,0.4520988464355469,0.08757352828979492
RandomForestClassifier,1700,100,0,0.43333333333333335,0.3399267399267399,0.3821573257446289,0.029571533203125
MyRandomForest,1800,100,0,0.6,0.5982142857142857,0.4282844066619873,0.09776186943054199
RandomForestClassifier,1800,100,0,0.6,0.5927601809954751,0.4719429016113281,0.03172159194946289
MyRandomForest,900,100,0,0.7,0.7030303030303031,0.2154989242553711,0.07792305946350098
RandomForestClassifier,900,100,0,0.7,0.6976640711902113,0.2478952407836914,0.028679370880126953
MyRandomForest,1400,100,0,0.43333333333333335,0.391382687034861,0.3067610263824463,0.07576179504394531
RandomForestClassifier,1400,100,0,0.5,0.48000000000000004,0.321394681930542,0.03056931495666504
MyRandomForest,2300,100,0,0.5,0.45475910693301996,0.5847415924072266,0.08708691596984863
RandomForestClassifier,2300,100,0,0.5666666666666667,0.5564534231200897,0.4537174701690674,0.029932498931884766
MyRandomForest,2700,100,0,0.4666666666666667,0.46428571428571425,0.678739070892334,0.09710955619812012
RandomForestClassifier,2700,100,0,0.4666666666666667,0.46428571428571425,0.5201559066772461,0.029836416244506836
MyRandomForest,2100,100,0,0.5666666666666667,0.5652206154987023,0.5893363952636719,0.08732795715332031
RandomForestClassifier,2100,100,0,0.5,0.4983314794215795,0.45349907875061035,0.029698848724365234
MyRandomForest,4100,100,0,0.36666666666666664,0.36455320726733403,0.97707200050354,0.16341376304626465
RandomForestClassifier,4100,100,0,0.43333333333333335,0.4314253647586981,0.7293455600738525,0.03012990951538086
MyRandomForest,3100,100,0,0.5666666666666667,0.5661846496106785,0.7418527603149414,0.1311178207397461
RandomForestClassifier,3100,100,0,0.5666666666666667,0.5661846496106785,0.5822982788085938,0.03239083290100098
MyRandomForest,2000,100,0,0.4,0.4,0.5327920913696289,0.0865178108215332
RandomForestClassifier,2000,100,0,0.6,0.6,0.4446828365325928,0.030841827392578125
MyRandomForest,500,100,0,0.43333333333333335,0.44287317620650957,0.13768243789672852,0.07769608497619629
RandomForestClassifier,500,100,0,0.5666666666666667,0.5483097988874626,0.20902729034423828,0.02916860580444336
MyRandomForest,4200,100,0,0.6,0.5855203619909503,1.0612397193908691,0.16777706146240234
RandomForestClassifier,4200,100,0,0.4,0.37828054298642527,0.7739274501800537,0.0323023796081543
MyRandomForest,3500,100,0,0.5333333333333333,0.53125,0.8241016864776611,0.13285017013549805
RandomForestClassifier,3500,100,0,0.7,0.696969696969697,0.6478807926177979,0.029565811157226562
MyRandomForest,2100,100,0,0.3333333333333333,0.3152337858220211,0.5629777908325195,0.08629584312438965
RandomForestClassifier,2100,100,0,0.4666666666666667,0.46190476190476193,0.424680233001709,0.029559850692749023
MyRandomForest,3100,100,0,0.6,0.6,0.7430717945098877,0.12080597877502441
RandomForestClassifier,3100,100,0,0.4666666666666667,0.45218702865761695,0.5568029880523682,0.029868602752685547
MyRandomForest,4300,100,0,0.3333333333333333,0.3212669683257918,0.9799785614013672,0.20071744918823242
RandomForestClassifier,4300,100,0,0.6333333333333333,0.6296296296296297,0.8089721202850342,0.03092813491821289
MyRandomForest,1000,100,0,0.5,0.4949494949494949,0.23524236679077148,0.07672882080078125
RandomForestClassifier,1000,100,0,0.43333333333333335,0.4276094276094276,0.2709770202636719,0.030425310134887695
MyRandomForest,4700,100,0,0.4,0.38333333333333336,1.011324167251587,0.19840288162231445
RandomForestClassifier,4700,100,0,0.5333333333333333,0.5333333333333333,0.8212704658508301,0.030513525009155273
MyRandomForest,1600,100,0,0.3,0.26936026936026936,0.3466029167175293,0.086883544921875
RandomForestClassifier,1600,100,0,0.3333333333333333,0.3333333333333333,0.34830474853515625,0.02987813949584961
MyRandomForest,3400,100,0,0.43333333333333335,0.4364849833147942,0.7962291240692139,0.17211103439331055
RandomForestClassifier,3400,100,0,0.5333333333333333,0.5333333333333333,0.609133243560791,0.029699087142944336
MyRandomForest,2600,100,0,0.4666666666666667,0.4570135746606335,0.6474142074584961,0.08937668800354004
RandomForestClassifier,2600,100,0,0.4666666666666667,0.4444444444444445,0.49974679946899414,0.02961134910583496
MyRandomForest,1700,100,0,0.6333333333333333,0.6296296296296297,0.375258207321167,0.07735991477966309
RandomForestClassifier,1700,100,0,0.6333333333333333,0.6329254727474972,0.37686705589294434,0.02877950668334961
MyRandomForest,1500,100,0,0.5666666666666667,0.5613644790507971,0.35925889015197754,0.07728767395019531
RandomForestClassifier,1500,100,0,0.43333333333333335,0.4390063032999629,0.3304455280303955,0.029517650604248047
MyRandomForest,4100,100,0,0.36666666666666664,0.2781041911476694,0.9175379276275635,0.16815590858459473
RandomForestClassifier,4100,100,0,0.4,0.29665071770334933,0.7014827728271484,0.03521084785461426
MyRandomForest,3100,100,0,0.4,0.4,0.7303225994110107,0.130279541015625
RandomForestClassifier,3100,100,0,0.4666666666666667,0.46904761904761905,0.653801441192627,0.029782772064208984
MyRandomForest,3800,100,0,0.4666666666666667,0.4666666666666667,0.857729434967041,0.16025853157043457
RandomForestClassifier,3800,100,0,0.43333333333333335,0.4314423433444568,0.752629280090332,0.031280517578125
MyRandomForest,2600,100,0,0.5,0.45475910693301996,0.6387639045715332,0.13230180740356445
RandomForestClassifier,2600,100,0,0.6,0.5946428571428571,0.5118198394775391,0.029267311096191406
MyRandomForest,2700,100,0,0.5,0.5005561735261401,0.6477694511413574,0.09120750427246094
RandomForestClassifier,2700,100,0,0.4,0.4,0.5166537761688232,0.02921295166015625
MyRandomForest,1200,100,0,0.5666666666666667,0.5564534231200897,0.26803040504455566,0.07567691802978516
RandomForestClassifier,1200,100,0,0.6,0.6,0.29235100746154785,0.029272079467773438
MyRandomForest,1500,100,0,0.4666666666666667,0.3733333333333333,0.32966113090515137,0.07735633850097656
RandomForestClassifier,1500,100,0,0.5666666666666667,0.5443809523809524,0.3386983871459961,0.029938697814941406
MyRandomForest,4900,100,0,0.5666666666666667,0.5506172839506173,1.067241907119751,0.21098732948303223
RandomForestClassifier,4900,100,0,0.5,0.4949944382647386,0.9479970932006836,0.031340599060058594
MyRandomForest,2900,100,0,0.5666666666666667,0.5593714927048261,0.7064452171325684,0.13218903541564941
RandomForestClassifier,2900,100,0,0.5,0.48000000000000004,0.5579378604888916,0.034256696701049805
MyRandomForest,4800,100,0,0.36666666666666664,0.3197806502154329,1.0320794582366943,0.20098495483398438
RandomForestClassifier,4800,100,0,0.4666666666666667,0.46190476190476193,0.818950891494751,0.029456138610839844
MyRandomForest,4800,100,0,0.5666666666666667,0.5661846496106785,1.0678396224975586,0.2108898162841797
RandomForestClassifier,4800,100,0,0.36666666666666664,0.3659621802002225,0.8326659202575684,0.030926227569580078
MyRandomForest,2000,100,0,0.6333333333333333,0.6320987654320988,0.5283939838409424,0.08856058120727539
RandomForestClassifier,2000,100,0,0.5,0.49831649831649827,0.4164867401123047,0.03180742263793945
MyRandomForest,1600,100,0,0.6,0.5927601809954751,0.35371971130371094,0.07678604125976562
RandomForestClassifier,1600,100,0,0.6,0.5927601809954751,0.36959338188171387,0.02932000160217285
MyRandomForest,1800,100,0,0.6,0.5891402714932127,0.4425778388977051,0.08731746673583984
RandomForestClassifier,1800,100,0,0.5333333333333333,0.5333333333333333,0.42350244522094727,0.029615402221679688
MyRandomForest,4100,100,0,0.5,0.45475910693301996,0.9481995105743408,0.1586601734161377
RandomForestClassifier,4100,100,0,0.5,0.45475910693301996,0.7935388088226318,0.029798030853271484
MyRandomForest,4700,100,0,0.43333333333333335,0.37273795534665105,1.131915807723999,0.19842863082885742
RandomForestClassifier,4700,100,0,0.36666666666666664,0.2622710622710623,0.8476889133453369,0.03533744812011719
MyRandomForest,2700,100,0,0.43333333333333335,0.43270300333704115,0.7197344303131104,0.09818458557128906
RandomForestClassifier,2700,100,0,0.3333333333333333,0.3333333333333333,0.5723683834075928,0.03168201446533203
MyRandomForest,1300,100,0,0.4,0.37828054298642527,0.3246450424194336,0.08683085441589355
RandomForestClassifier,1300,100,0,0.5,0.47428571428571425,0.3291153907775879,0.029587268829345703
MyRandomForest,2200,100,0,0.5666666666666667,0.5671486837226548,0.5727779865264893,0.08670949935913086
RandomForestClassifier,2200,100,0,0.5,0.4983314794215795,0.43042826652526855,0.03058934211730957
MyRandomForest,4600,100,0,0.4,0.4107142857142857,1.034614086151123,0.20047259330749512
RandomForestClassifier,4600,100,0,0.36666666666666664,0.2781041911476694,0.8589584827423096,0.029569387435913086
MyRandomForest,200,100,0,0.6333333333333333,0.6222222222222221,0.08555841445922852,0.0763249397277832
RandomForestClassifier,200,100,0,0.6333333333333333,0.6222222222222221,0.18657755851745605,0.03026413917541504
MyRandomForest,3600,100,0,0.4666666666666667,0.42962962962962964,0.8220865726470947,0.13059759140014648
RandomForestClassifier,3600,100,0,0.36666666666666664,0.27619047619047615,0.6305608749389648,0.02988576889038086
MyRandomForest,4200,100,0,0.43333333333333335,0.3274725274725275,0.9179215431213379,0.16783738136291504
RandomForestClassifier,4200,100,0,0.43333333333333335,0.36341558950254604,0.7480273246765137,0.03016376495361328
MyRandomForest,2500,100,0,0.6666666666666666,0.6666666666666666,0.616070032119751,0.09692692756652832
RandomForestClassifier,2500,100,0,0.4666666666666667,0.45476190476190476,0.4919717311859131,0.034436941146850586
MyRandomForest,4000,100,0,0.4666666666666667,0.4666666666666667,0.8875045776367188,0.15648841857910156
RandomForestClassifier,4000,100,0,0.6333333333333333,0.6320987654320988,0.713390588760376,0.030201435089111328
MyRandomForest,1200,100,0,0.5,0.4082156611039795,0.30594944953918457,0.0776820182800293
RandomForestClassifier,1200,100,0,0.6,0.5617224880382775,0.28896069526672363,0.030748367309570312
MyRandomForest,3100,100,0,0.36666666666666664,0.3701890989988877,0.7410380840301514,0.1223297119140625
RandomForestClassifier,3100,100,0,0.6,0.5819004524886878,0.5724031925201416,0.030059337615966797
MyRandomForest,4800,100,0,0.36666666666666664,0.27619047619047615,1.0491375923156738,0.200347900390625
RandomForestClassifier,4800,100,0,0.4666666666666667,0.3733333333333333,0.8198118209838867,0.03278517723083496
MyRandomForest,900,100,0,0.5666666666666667,0.5681127178346311,0.2026679515838623,0.07675290107727051
RandomForestClassifier,900,100,0,0.5666666666666667,0.564256581386726,0.24924230575561523,0.029734134674072266
MyRandomForest,200,100,0,0.6666666666666666,0.6696428571428572,0.0850527286529541,0.07773137092590332
RandomForestClassifier,200,100,0,0.6666666666666666,0.6696428571428572,0.19732069969177246,0.030725955963134766
MyRandomForest,4500,100,0,0.43333333333333335,0.44668911335578004,0.9744946956634521,0.20192265510559082
RandomForestClassifier,4500,100,0,0.3333333333333333,0.25925925925925924,0.7971060276031494,0.030324935913085938
MyRandomForest,2200,100,0,0.5333333333333333,0.5354166666666667,0.5762979984283447,0.08819246292114258
RandomForestClassifier,2200,100,0,0.5,0.4972191323692992,0.4350438117980957,0.030376672744750977
MyRandomForest,1300,100,0,0.3333333333333333,0.3184523809523809,0.2956259250640869,0.0786142349243164
RandomForestClassifier,1300,100,0,0.4,0.3866071428571428,0.31037235260009766,0.029070138931274414
MyRandomForest,3400,100,0,0.7333333333333333,0.7321428571428572,0.784466028213501,0.13109445571899414
RandomForestClassifier,3400,100,0,0.7,0.696969696969697,0.6576480865478516,0.031939029693603516
MyRandomForest,4300,100,0,0.43333333333333335,0.3912380952380952,0.9529671669006348,0.17519569396972656
RandomForestClassifier,4300,100,0,0.4666666666666667,0.4148148148148148,0.7468335628509521,0.03404402732849121
MyRandomForest,800,100,0,0.4666666666666667,0.4666666666666667,0.19190669059753418,0.07591843605041504
RandomForestClassifier,800,100,0,0.5666666666666667,0.5681127178346311,0.2435288429260254,0.029992341995239258
MyRandomForest,4500,100,0,0.5,0.44653349001175086,0.9872443675994873,0.19841575622558594
RandomForestClassifier,4500,100,0,0.3,0.1846153846153846,0.7704732418060303,0.03247380256652832
MyRandomForest,2300,100,0,0.5,0.49714285714285716,0.5755620002746582,0.12936115264892578
RandomForestClassifier,2300,100,0,0.36666666666666664,0.35103799451625534,0.4542720317840576,0.029040098190307617
MyRandomForest,3200,100,0,0.5,0.4685714285714286,0.7440166473388672,0.12039756774902344
RandomForestClassifier,3200,100,0,0.4,0.3728506787330316,0.5878279209136963,0.0300748348236084
MyRandomForest,2900,100,0,0.5666666666666667,0.5493333333333333,0.7674739360809326,0.1222679615020752
RandomForestClassifier,2900,100,0,0.43333333333333335,0.4106666666666667,0.542151927947998,0.02947688102722168
MyRandomForest,1000,100,0,0.36666666666666664,0.3617352614015573,0.23273158073425293,0.07635641098022461
RandomForestClassifier,1000,100,0,0.5333333333333333,0.5122171945701358,0.2549121379852295,0.0317232608795166
MyRandomForest,200,100,0,0.7666666666666667,0.7643097643097643,0.08611583709716797,0.07690739631652832
RandomForestClassifier,200,100,0,0.7666666666666667,0.7643097643097643,0.18743371963500977,0.03428196907043457
MyRandomForest,4600,100,0,0.43333333333333335,0.3399267399267399,1.023120403289795,0.19919133186340332
RandomForestClassifier,4600,100,0,0.36666666666666664,0.21463414634146344,0.8433458805084229,0.029345989227294922
MyRandomForest,3400,100,0,0.6333333333333333,0.6329254727474972,0.7746822834014893,0.12294340133666992
RandomForestClassifier,3400,100,0,0.5666666666666667,0.5661846496106785,0.615969181060791,0.03016066551208496
MyRandomForest,3900,100,0,0.6,0.5833333333333334,0.9099180698394775,0.16410207748413086
RandomForestClassifier,3900,100,0,0.43333333333333335,0.4007050528789659,0.7972078323364258,0.029397249221801758
MyRandomForest,3800,100,0,0.5333333333333333,0.53125,0.826040506362915,0.13190960884094238
RandomForestClassifier,3800,100,0,0.6,0.5927601809954751,0.6648390293121338,0.0321040153503418
MyRandomForest,2200,100,0,0.5333333333333333,0.5291101055806938,0.5483250617980957,0.08818197250366211
RandomForestClassifier,2200,100,0,0.5666666666666667,0.5652076318742985,0.4088912010192871,0.028258085250854492
MyRandomForest,1300,100,0,0.5333333333333333,0.5074074074074075,0.28369855880737305,0.07923531532287598
RandomForestClassifier,1300,100,0,0.43333333333333335,0.391382687034861,0.29996752738952637,0.029102563858032227
MyRandomForest,700,100,0,0.36666666666666664,0.3051428571428571,0.16808748245239258,0.07704687118530273
RandomForestClassifier,700,100,0,0.6333333333333333,0.6444444444444444,0.23294520378112793,0.0330812931060791
MyRandomForest,1800,100,0,0.4,0.4053571428571428,0.3861715793609619,0.0864708423614502
RandomForestClassifier,1800,100,0,0.4666666666666667,0.44253393665158375,0.37364912033081055,0.03171491622924805
MyRandomForest,2600,100,0,0.5,0.4972191323692992,0.6211466789245605,0.09856152534484863
RandomForestClassifier,2600,100,0,0.36666666666666664,0.36314423433444565,0.4905357360839844,0.03197526931762695
MyRandomForest,4700,100,0,0.5,0.5016685205784205,1.0432016849517822,0.21938586235046387
RandomForestClassifier,4700,100,0,0.5333333333333333,0.500925925925926,0.836064338684082,0.030452251434326172
MyRandomForest,4200,100,0,0.4666666666666667,0.45476190476190476,0.9074828624725342,0.1579728126525879
RandomForestClassifier,4200,100,0,0.4,0.4,0.7736783027648926,0.03046417236328125
MyRandomForest,100,100,0,0.6666666666666666,0.6636904761904762,0.0758357048034668,0.07511734962463379
RandomForestClassifier,100,100,0,0.7,0.6989988876529478,0.18983674049377441,0.03240203857421875
MyRandomForest,3100,100,0,0.4666666666666667,0.46190476190476193,0.7113618850708008,0.15057039260864258
RandomForestClassifier,3100,100,0,0.7,0.6989988876529478,0.5616223812103271,0.03143048286437988
MyRandomForest,3700,100,0,0.4,0.3919642857142857,0.8349030017852783,0.13161373138427734
RandomForestClassifier,3700,100,0,0.3333333333333333,0.30920060331825033,0.6762998104095459,0.029697895050048828
MyRandomForest,1400,100,0,0.5666666666666667,0.5274578926752841,0.3231222629547119,0.08715486526489258
RandomForestClassifier,1400,100,0,0.5,0.48821548821548816,0.33926892280578613,0.030097007751464844
MyRandomForest,4200,100,0,0.4,0.4083333333333333,0.9922583103179932,0.1879291534423828
RandomForestClassifier,4200,100,0,0.4666666666666667,0.45476190476190476,0.7722346782684326,0.029608964920043945
MyRandomForest,3300,100,0,0.4,0.3311004784688995,0.8223409652709961,0.13292360305786133
RandomForestClassifier,3300,100,0,0.6,0.6017857142857143,0.6241610050201416,0.03067755699157715
