implementation,n_features,n_samples,seed,accuracy,f1,train_time,test_time
MyRandomForest,20,5400,0,0.9302469135802469,0.9302508213027775,0.7184982299804688,0.09532451629638672
RandomForestClassifier,20,5400,0,0.9345679012345679,0.9345723895869548,0.6845262050628662,0.04073810577392578
MyRandomForest,20,8400,0,0.925,0.92500265734682,1.1683382987976074,0.10118246078491211
RandomForestClassifier,20,8400,0,0.928968253968254,0.928971441987669,1.0264787673950195,0.04176759719848633
MyRandomForest,20,4200,0,0.9246031746031746,0.9245838442637266,0.5631661415100098,0.09200644493103027
RandomForestClassifier,20,4200,0,0.9238095238095239,0.9237826455437096,0.5246608257293701,0.03234601020812988
MyRandomForest,20,9400,0,0.8819148936170212,0.8817538070565106,1.4443843364715576,0.10029935836791992
RandomForestClassifier,20,9400,0,0.8875886524822695,0.8874582198071436,1.148353099822998,0.04206037521362305
MyRandomForest,20,2600,0,0.9153846153846154,0.9153244051963216,0.3464393615722656,0.08940339088439941
RandomForestClassifier,20,2600,0,0.9166666666666666,0.9166138263268415,0.363802433013916,0.04108071327209473
MyRandomForest,20,7300,0,0.9219178082191781,0.9219129059435721,0.9993240833282471,0.1010124683380127
RandomForestClassifier,20,7300,0,0.915068493150685,0.9150656588528236,0.900545597076416,0.041353464126586914
MyRandomForest,20,8400,0,0.9095238095238095,0.9095114973253369,1.169936180114746,0.09880614280700684
RandomForestClassifier,20,8400,0,0.9111111111111111,0.9111021513505159,0.9988076686859131,0.033570289611816406
MyRandomForest,20,5400,0,0.8981481481481481,0.8981394152447912,0.7194869518280029,0.08533811569213867
RandomForestClassifier,20,5400,0,0.8938271604938272,0.8938213345039508,0.6747431755065918,0.04092669486999512
MyRandomForest,20,6000,0,0.93,0.929965499735041,0.8225564956665039,0.09528970718383789
RandomForestClassifier,20,6000,0,0.9305555555555556,0.9305122089583779,0.7424111366271973,0.04084300994873047
MyRandomForest,20,4300,0,0.9069767441860465,0.9069695845753347,0.5724403858184814,0.08362889289855957
RandomForestClassifier,20,4300,0,0.9124031007751938,0.9124108407893349,0.5631275177001953,0.04024314880371094
MyRandomForest,20,700,0,0.7952380952380952,0.7952520274626826,0.10689210891723633,0.07761764526367188
RandomForestClassifier,20,700,0,0.7857142857142857,0.7853391066515512,0.20079374313354492,0.03373384475708008
MyRandomForest,20,7400,0,0.8918918918918919,0.8917814075806642,1.0353045463562012,0.09782624244689941
RandomForestClassifier,20,7400,0,0.8932432432432432,0.8931310363539452,0.9661970138549805,0.041373491287231445
MyRandomForest,20,2800,0,0.8690476190476191,0.8687496190340737,0.37648868560791016,0.08107686042785645
RandomForestClassifier,20,2800,0,0.8702380952380953,0.8700140100811671,0.3904759883880615,0.040625810623168945
MyRandomForest,20,7700,0,0.8922077922077922,0.8920972329030344,1.0736966133117676,0.09834718704223633
RandomForestClassifier,20,7700,0,0.893073593073593,0.8930313533560172,0.9457006454467773,0.04132580757141113
MyRandomForest,20,3500,0,0.8876190476190476,0.8875823384793533,0.46948838233947754,0.08127522468566895
RandomForestClassifier,20,3500,0,0.8933333333333333,0.8933054611967599,0.4689943790435791,0.03137516975402832
MyRandomForest,20,9800,0,0.8724489795918368,0.8723736189436861,1.5010986328125,0.10199332237243652
RandomForestClassifier,20,9800,0,0.8829931972789116,0.8829812826773847,1.182321548461914,0.042195796966552734
MyRandomForest,20,9600,0,0.9041666666666667,0.9040087776852279,1.4568572044372559,0.10313725471496582
RandomForestClassifier,20,9600,0,0.9079861111111112,0.9079083013041985,1.1605315208435059,0.04059624671936035
MyRandomForest,20,4000,0,0.8966666666666666,0.8966968076486792,0.5316205024719238,0.08270621299743652
RandomForestClassifier,20,4000,0,0.8983333333333333,0.898370898631573,0.5277442932128906,0.03139042854309082
MyRandomForest,20,5000,0,0.9133333333333333,0.9133313303668095,0.6770520210266113,0.09390020370483398
RandomForestClassifier,20,5000,0,0.9186666666666666,0.918669558539083,0.6151466369628906,0.031118392944335938
MyRandomForest,20,3800,0,0.9105263157894737,0.9105340278271707,0.4999520778656006,0.08188581466674805
RandomForestClassifier,20,3800,0,0.9140350877192982,0.9140414391024415,0.493178129196167,0.04099106788635254
MyRandomForest,20,4600,0,0.9094202898550725,0.909411296932862,0.6146883964538574,0.09466314315795898
RandomForestClassifier,20,4600,0,0.9101449275362319,0.9101375643936207,0.5811302661895752,0.030578136444091797
MyRandomForest,20,6200,0,0.9048387096774193,0.9048382970777923,0.8311107158660889,0.09505105018615723
RandomForestClassifier,20,6200,0,0.9026881720430108,0.9026809987891088,0.8111624717712402,0.03141140937805176
MyRandomForest,20,6600,0,0.9338383838383838,0.933839345872721,0.9112443923950195,0.09561610221862793
RandomForestClassifier,20,6600,0,0.9328282828282828,0.932829739316622,0.8124964237213135,0.032836198806762695
MyRandomForest,20,7900,0,0.9291139240506329,0.929091704942252,1.0906121730804443,0.10178995132446289
RandomForestClassifier,20,7900,0,0.9270042194092827,0.9269961480062312,0.9701666831970215,0.04265117645263672
MyRandomForest,20,9900,0,0.9181818181818182,0.9181594600157958,1.500946044921875,0.11390399932861328
RandomForestClassifier,20,9900,0,0.9188552188552188,0.9188476269530379,1.248018741607666,0.042461395263671875
MyRandomForest,20,200,0,0.8333333333333334,0.8333333333333334,0.07531166076660156,0.07589888572692871
RandomForestClassifier,20,200,0,0.8333333333333334,0.8333333333333334,0.1877753734588623,0.03200054168701172
MyRandomForest,20,8500,0,0.9345098039215687,0.934492415471239,1.1979737281799316,0.09957265853881836
RandomForestClassifier,20,8500,0,0.936078431372549,0.936063349152194,1.0306880474090576,0.04183840751647949
MyRandomForest,20,1700,0,0.888235294117647,0.887780159573488,0.22075295448303223,0.07798504829406738
RandomForestClassifier,20,1700,0,0.884313725490196,0.8841330848589132,0.2905912399291992,0.04071950912475586
MyRandomForest,20,7500,0,0.9204444444444444,0.9204448688018482,1.0359601974487305,0.09955716133117676
RandomForestClassifier,20,7500,0,0.9257777777777778,0.9257753581626414,0.916588306427002,0.04151010513305664
MyRandomForest,20,1300,0,0.9025641025641026,0.9025641025641026,0.17376136779785156,0.07897639274597168
RandomForestClassifier,20,1300,0,0.9102564102564102,0.9102369381084099,0.25995516777038574,0.04245328903198242
MyRandomForest,20,2300,0,0.8927536231884058,0.8927617326234047,0.30344605445861816,0.08025336265563965
RandomForestClassifier,20,2300,0,0.8913043478260869,0.8912885945352245,0.34876012802124023,0.04040646553039551
MyRandomForest,20,4300,0,0.92015503875969,0.920138182068131,0.5721735954284668,0.09290766716003418
RandomForestClassifier,20,4300,0,0.9224806201550387,0.9224776369839088,0.537968635559082,0.031766653060913086
MyRandomForest,20,1900,0,0.8859649122807017,0.8860088699893284,0.25142717361450195,0.0789799690246582
RandomForestClassifier,20,1900,0,0.887719298245614,0.8877802120214721,0.31226253509521484,0.031267642974853516
MyRandomForest,20,2700,0,0.8962962962962963,0.8962051732659674,0.36372923851013184,0.08172154426574707
RandomForestClassifier,20,2700,0,0.9037037037037037,0.9036749280382494,0.373521089553833,0.04067826271057129
MyRandomForest,20,7500,0,0.9231111111111111,0.923132703398359,1.0412116050720215,0.09900498390197754
RandomForestClassifier,20,7500,0,0.9164444444444444,0.9164682221795362,0.9057488441467285,0.042148590087890625
MyRandomForest,20,7200,0,0.924537037037037,0.9245283145834088,1.004908800125122,0.09758138656616211
RandomForestClassifier,20,7200,0,0.9212962962962963,0.921279280972782,0.8797109127044678,0.04116106033325195
MyRandomForest,20,4400,0,0.8977272727272727,0.897742242259871,0.6070139408111572,0.0925896167755127
RandomForestClassifier,20,4400,0,0.8984848484848484,0.8984976696159096,0.5594265460968018,0.029571533203125
MyRandomForest,20,9700,0,0.9302405498281787,0.9302443311581621,1.4696168899536133,0.10197138786315918
RandomForestClassifier,20,9700,0,0.929553264604811,0.929557216332576,1.1736407279968262,0.04186415672302246
MyRandomForest,20,7000,0,0.9476190476190476,0.9476190476190476,0.9705338478088379,0.09590673446655273
RandomForestClassifier,20,7000,0,0.9452380952380952,0.945235574423994,0.84824538230896,0.041409969329833984
MyRandomForest,20,5500,0,0.9054545454545454,0.905364984406113,0.7428653240203857,0.09578680992126465
RandomForestClassifier,20,5500,0,0.9084848484848485,0.908480847948876,0.677638053894043,0.032212018966674805
MyRandomForest,20,3300,0,0.8777777777777778,0.8777564455658315,0.43726611137390137,0.08288335800170898
RandomForestClassifier,20,3300,0,0.8888888888888888,0.8888416956179233,0.44280052185058594,0.04045557975769043
MyRandomForest,20,8700,0,0.8888888888888888,0.8888544305899894,1.2148621082305908,0.09986281394958496
RandomForestClassifier,20,8700,0,0.8934865900383142,0.893466385008634,1.0462431907653809,0.04074883460998535
MyRandomForest,20,8800,0,0.9386363636363636,0.9386099913586263,1.2831337451934814,0.11326098442077637
RandomForestClassifier,20,8800,0,0.9352272727272727,0.9352191727780466,1.0841703414916992,0.04223370552062988
MyRandomForest,20,4900,0,0.9040816326530612,0.9040791911677432,0.6647093296051025,0.09408283233642578
RandomForestClassifier,20,4900,0,0.9013605442176871,0.9013520070130577,0.6150100231170654,0.029929399490356445
MyRandomForest,20,2300,0,0.8884057971014493,0.8883811854383336,0.30194687843322754,0.08146071434020996
RandomForestClassifier,20,2300,0,0.8840579710144928,0.8840579710144928,0.3311488628387451,0.0311129093170166
MyRandomForest,20,9000,0,0.9062962962962963,0.9062927870152668,1.2502655982971191,0.1004648208618164
RandomForestClassifier,20,9000,0,0.9074074074074074,0.9074043589243327,1.0702886581420898,0.041179656982421875
MyRandomForest,20,9200,0,0.9173913043478261,0.9173795051877947,1.3029277324676514,0.0993645191192627
RandomForestClassifier,20,9200,0,0.9170289855072464,0.9170162086887601,1.132730484008789,0.04185652732849121
MyRandomForest,20,9900,0,0.9252525252525252,0.9252175156155231,1.5376362800598145,0.11350798606872559
RandomForestClassifier,20,9900,0,0.9265993265993266,0.9265692807244055,1.242844581604004,0.042527198791503906
MyRandomForest,20,7300,0,0.8954337899543379,0.895389867764373,0.986487865447998,0.09822607040405273
RandomForestClassifier,20,7300,0,0.8954337899543379,0.8953938845084484,0.8756921291351318,0.04165959358215332
MyRandomForest,20,5300,0,0.9163522012578617,0.9163392626760972,0.727881908416748,0.0949392318725586
RandomForestClassifier,20,5300,0,0.9169811320754717,0.9169774540767377,0.6426839828491211,0.031449317932128906
MyRandomForest,20,9700,0,0.915807560137457,0.9157763790453187,1.4785377979278564,0.10603618621826172
RandomForestClassifier,20,9700,0,0.9164948453608247,0.9164721287049251,1.149627923965454,0.041068315505981445
MyRandomForest,20,7700,0,0.9307359307359307,0.930732397037788,1.0788323879241943,0.09694290161132812
RandomForestClassifier,20,7700,0,0.9298701298701298,0.9298625524096717,0.9355475902557373,0.0411374568939209
MyRandomForest,20,8200,0,0.8983739837398373,0.898323395787551,1.1381428241729736,0.09942126274108887
RandomForestClassifier,20,8200,0,0.8959349593495934,0.895927937900098,0.983381986618042,0.041390180587768555
MyRandomForest,20,900,0,0.8296296296296296,0.8296296296296296,0.1268455982208252,0.07704615592956543
RandomForestClassifier,20,900,0,0.8333333333333334,0.8332301341589267,0.23373961448669434,0.0415034294128418
MyRandomForest,20,9100,0,0.8912087912087913,0.891207404473493,1.304386854171753,0.10357952117919922
RandomForestClassifier,20,9100,0,0.8945054945054945,0.8945037959181247,1.0993835926055908,0.04188823699951172
MyRandomForest,20,5900,0,0.8463276836158192,0.8457328161761505,0.8314700126647949,0.09506773948669434
RandomForestClassifier,20,5900,0,0.8559322033898306,0.8556875108734846,0.714306116104126,0.030719280242919922
MyRandomForest,20,9600,0,0.9090277777777778,0.9090065823708993,1.4591765403747559,0.1386711597442627
RandomForestClassifier,20,9600,0,0.9118055555555555,0.9117868370875318,1.1393249034881592,0.04161524772644043
MyRandomForest,20,7200,0,0.9217592592592593,0.9217288936447093,0.983483076095581,0.0983271598815918
RandomForestClassifier,20,7200,0,0.9199074074074074,0.9198695828039004,0.9011049270629883,0.040886878967285156
MyRandomForest,20,200,0,0.8166666666666667,0.816923076923077,0.06590652465820312,0.07811450958251953
RandomForestClassifier,20,200,0,0.8833333333333333,0.8836257309941521,0.18738317489624023,0.026793241500854492
MyRandomForest,20,500,0,0.9,0.9000133386688008,0.08514261245727539,0.07950019836425781
RandomForestClassifier,20,500,0,0.9,0.8999777530589544,0.20036864280700684,0.03310513496398926
MyRandomForest,20,2400,0,0.9069444444444444,0.9070135701255715,0.30399203300476074,0.07968330383300781
RandomForestClassifier,20,2400,0,0.9041666666666667,0.9042526656052492,0.35636234283447266,0.04016995429992676
MyRandomForest,20,6800,0,0.9279411764705883,0.9279412976768276,0.9537539482116699,0.09763598442077637
RandomForestClassifier,20,6800,0,0.9215686274509803,0.9215662150687047,0.8447940349578857,0.041446685791015625
MyRandomForest,20,1700,0,0.8607843137254902,0.8608180442922384,0.23056387901306152,0.07857990264892578
RandomForestClassifier,20,1700,0,0.8666666666666667,0.8666994826357377,0.2944371700286865,0.040853023529052734
MyRandomForest,20,7700,0,0.925974025974026,0.9258898627880265,1.0788815021514893,0.09927487373352051
RandomForestClassifier,20,7700,0,0.9268398268398268,0.9267729180100966,0.9320623874664307,0.032395124435424805
MyRandomForest,20,7000,0,0.9266666666666666,0.926628721859114,0.9480123519897461,0.09783220291137695
RandomForestClassifier,20,7000,0,0.9347619047619048,0.9347375840119132,0.8502495288848877,0.04212594032287598
MyRandomForest,20,6500,0,0.9066666666666666,0.9066665684855423,0.864708662033081,0.09714055061340332
RandomForestClassifier,20,6500,0,0.901025641025641,0.9010254067662489,0.7923789024353027,0.03126978874206543
MyRandomForest,20,2900,0,0.9218390804597701,0.9218444550152142,0.3759644031524658,0.08130121231079102
RandomForestClassifier,20,2900,0,0.9218390804597701,0.921849001404069,0.4048011302947998,0.03171491622924805
MyRandomForest,20,8800,0,0.921969696969697,0.9219704584109321,1.2497811317443848,0.10156702995300293
RandomForestClassifier,20,8800,0,0.9238636363636363,0.9238603473475027,1.057161808013916,0.04084157943725586
MyRandomForest,20,6900,0,0.9222222222222223,0.9222187915311666,0.9481658935546875,0.10060715675354004
RandomForestClassifier,20,6900,0,0.9188405797101449,0.9188387613868606,0.8483872413635254,0.04095339775085449
MyRandomForest,20,3900,0,0.9025641025641026,0.9025230732040413,0.5232625007629395,0.08271503448486328
RandomForestClassifier,20,3900,0,0.9025641025641026,0.9025156604504787,0.5243504047393799,0.04063916206359863
MyRandomForest,20,700,0,0.9142857142857143,0.9142857142857143,0.10740089416503906,0.07878613471984863
RandomForestClassifier,20,700,0,0.9142857142857143,0.9142701595655048,0.20594453811645508,0.032431602478027344
MyRandomForest,20,8100,0,0.8991769547325102,0.8991740349578752,1.1539793014526367,0.1018838882446289
RandomForestClassifier,20,8100,0,0.9032921810699589,0.9032909527065993,1.0189709663391113,0.04252266883850098
MyRandomForest,20,2200,0,0.9015151515151515,0.9014927623758361,0.3021278381347656,0.08862924575805664
RandomForestClassifier,20,2200,0,0.9,0.8999889790970208,0.36551403999328613,0.04050779342651367
MyRandomForest,20,6400,0,0.9088541666666666,0.9088518672463122,0.8740119934082031,0.09844017028808594
RandomForestClassifier,20,6400,0,0.909375,0.9093656579768331,0.7990906238555908,0.0309298038482666
MyRandomForest,20,10000,0,0.9163333333333333,0.9162299012806361,1.5315020084381104,0.10806703567504883
RandomForestClassifier,20,10000,0,0.9153333333333333,0.9152530469801364,1.2101852893829346,0.040862321853637695
MyRandomForest,20,1600,0,0.8229166666666666,0.8225634403976052,0.21972155570983887,0.07933568954467773
RandomForestClassifier,20,1600,0,0.8229166666666666,0.8228251848989875,0.3098626136779785,0.041762351989746094
MyRandomForest,20,7300,0,0.9324200913242009,0.9324223458666088,0.9999270439147949,0.09976673126220703
RandomForestClassifier,20,7300,0,0.9328767123287671,0.932877678012456,0.89577317237854,0.03243684768676758
MyRandomForest,20,3500,0,0.9257142857142857,0.9257113197215701,0.4915177822113037,0.09184551239013672
RandomForestClassifier,20,3500,0,0.9323809523809524,0.9323855532551185,0.4736042022705078,0.04202532768249512
MyRandomForest,20,2100,0,0.8873015873015873,0.8873348158372314,0.28360748291015625,0.07816028594970703
RandomForestClassifier,20,2100,0,0.8904761904761904,0.8905095903813074,0.34879589080810547,0.04032468795776367
MyRandomForest,20,7500,0,0.9168888888888889,0.9168654796266613,1.0312879085540771,0.09893226623535156
RandomForestClassifier,20,7500,0,0.9195555555555556,0.9195496901017624,0.9228408336639404,0.04195570945739746
MyRandomForest,20,2600,0,0.8897435897435897,0.8897994510375168,0.34441566467285156,0.08097505569458008
RandomForestClassifier,20,2600,0,0.8897435897435897,0.8897762583095915,0.3686678409576416,0.04054832458496094
MyRandomForest,20,6300,0,0.908994708994709,0.9089992952152282,0.8565056324005127,0.09725308418273926
RandomForestClassifier,20,6300,0,0.9132275132275133,0.9132287763988592,0.7835607528686523,0.04187893867492676
MyRandomForest,20,7300,0,0.917351598173516,0.9172712195327534,1.0124180316925049,0.0969231128692627
RandomForestClassifier,20,7300,0,0.9219178082191781,0.9218834631553016,0.8920466899871826,0.0475461483001709
MyRandomForest,20,8500,0,0.8819607843137255,0.8819613834596827,1.1904296875,0.10126161575317383
RandomForestClassifier,20,8500,0,0.8874509803921569,0.8874442800677449,1.0440478324890137,0.04132723808288574
MyRandomForest,20,5900,0,0.8813559322033898,0.881226079825041,0.7982630729675293,0.09592103958129883
RandomForestClassifier,20,5900,0,0.8864406779661017,0.8863116951896741,0.728365421295166,0.04209566116333008
MyRandomForest,20,700,0,0.8857142857142857,0.8856312367802966,0.10649633407592773,0.07669210433959961
RandomForestClassifier,20,700,0,0.8952380952380953,0.895095238095238,0.19145965576171875,0.030852556228637695
MyRandomForest,20,8000,0,0.875,0.874981150615098,1.123490571975708,0.09820699691772461
RandomForestClassifier,20,8000,0,0.8754166666666666,0.8753853002455675,0.966397762298584,0.04018402099609375
MyRandomForest,20,3000,0,0.89,0.8899792148062703,0.39569520950317383,0.08356976509094238
RandomForestClassifier,20,3000,0,0.8922222222222222,0.8922242181685992,0.4208254814147949,0.040999412536621094
MyRandomForest,20,6100,0,0.9224043715846995,0.9224029813408122,0.8309438228607178,0.09667539596557617
RandomForestClassifier,20,6100,0,0.9180327868852459,0.9180324931717486,0.7442302703857422,0.040688514709472656
MyRandomForest,20,5400,0,0.9302469135802469,0.930235504714617,0.7504920959472656,0.09599733352661133
RandomForestClassifier,20,5400,0,0.9290123456790124,0.9290130762075988,0.7188177108764648,0.03399085998535156
MyRandomForest,20,7200,0,0.8986111111111111,0.8985015394581676,0.9895567893981934,0.10038518905639648
RandomForestClassifier,20,7200,0,0.9013888888888889,0.9013422642500656,0.8705794811248779,0.04097294807434082
MyRandomForest,20,1400,0,0.8595238095238096,0.859529384007414,0.18808913230895996,0.07761573791503906
RandomForestClassifier,20,1400,0,0.8714285714285714,0.8714285714285714,0.27283620834350586,0.031783342361450195
MyRandomForest,20,1200,0,0.9027777777777778,0.9027845293730833,0.1589641571044922,0.07937240600585938
RandomForestClassifier,20,1200,0,0.9027777777777778,0.902796535682895,0.25822925567626953,0.041840553283691406
MyRandomForest,20,400,0,0.85,0.85,0.07608294486999512,0.07647585868835449
RandomForestClassifier,20,400,0,0.8833333333333333,0.883103351168685,0.19221782684326172,0.030958890914916992
MyRandomForest,20,5500,0,0.8672727272727273,0.8671977180830135,0.7482089996337891,0.09481930732727051
RandomForestClassifier,20,5500,0,0.8721212121212121,0.8721268022741274,0.7011959552764893,0.04123806953430176
MyRandomForest,20,4700,0,0.9361702127659575,0.9361717539619333,0.6297731399536133,0.09342098236083984
RandomForestClassifier,20,4700,0,0.9312056737588652,0.9312070233925918,0.595526933670044,0.03167104721069336
MyRandomForest,20,3200,0,0.9145833333333333,0.9144789734918729,0.4172532558441162,0.08157515525817871
RandomForestClassifier,20,3200,0,0.915625,0.9155728650732157,0.42263364791870117,0.04121518135070801
MyRandomForest,20,6500,0,0.9194871794871795,0.9194876664813567,0.8778071403503418,0.0969383716583252
RandomForestClassifier,20,6500,0,0.921025641025641,0.9210273025576075,0.7854690551757812,0.03148293495178223
MyRandomForest,20,8000,0,0.9270833333333334,0.9270713689284633,1.1185860633850098,0.1003572940826416
RandomForestClassifier,20,8000,0,0.9225,0.9224881045067093,0.9521095752716064,0.04092741012573242
MyRandomForest,20,9400,0,0.9276595744680851,0.9276611755809355,1.429203987121582,0.11087179183959961
RandomForestClassifier,20,9400,0,0.9283687943262411,0.92837081205492,1.1267125606536865,0.04083514213562012
MyRandomForest,20,1200,0,0.9083333333333333,0.908297180183176,0.16025424003601074,0.07689380645751953
RandomForestClassifier,20,1200,0,0.8972222222222223,0.8972325451828043,0.246795654296875,0.04138469696044922
MyRandomForest,20,5300,0,0.9207547169811321,0.9207512059808337,0.7171440124511719,0.09673666954040527
RandomForestClassifier,20,5300,0,0.9245283018867925,0.9245199416876108,0.6418590545654297,0.030617952346801758
MyRandomForest,20,1000,0,0.91,0.910035019065936,0.1385362148284912,0.07677721977233887
RandomForestClassifier,20,1000,0,0.9066666666666666,0.9066874304783092,0.23483610153198242,0.04181981086730957
MyRandomForest,20,4800,0,0.9319444444444445,0.931936565455425,0.6463191509246826,0.1091923713684082
RandomForestClassifier,20,4800,0,0.9326388888888889,0.9326299527919484,0.5993759632110596,0.0405278205871582
MyRandomForest,20,3000,0,0.8977777777777778,0.8977777777777778,0.404782772064209,0.09159350395202637
RandomForestClassifier,20,3000,0,0.9111111111111111,0.9111172580031712,0.44217967987060547,0.04016399383544922
MyRandomForest,20,4700,0,0.8914893617021277,0.8914331309003756,0.6331474781036377,0.09360194206237793
RandomForestClassifier,20,4700,0,0.8907801418439716,0.8907537509394085,0.6037418842315674,0.03542017936706543
MyRandomForest,20,7100,0,0.9192488262910798,0.9192112969520831,0.9816884994506836,0.09834814071655273
RandomForestClassifier,20,7100,0,0.9187793427230047,0.918739857629982,0.8628082275390625,0.042282819747924805
MyRandomForest,20,1100,0,0.8939393939393939,0.8939423157460056,0.14873075485229492,0.07710123062133789
RandomForestClassifier,20,1100,0,0.9030303030303031,0.9030338649498214,0.2505793571472168,0.041075944900512695
MyRandomForest,20,5200,0,0.9006410256410257,0.9006195067396245,0.6763591766357422,0.09428811073303223
RandomForestClassifier,20,5200,0,0.9006410256410257,0.9006297973879983,0.6847624778747559,0.02986001968383789
MyRandomForest,20,5000,0,0.9026666666666666,0.9026824177693684,0.67775559425354,0.09551429748535156
RandomForestClassifier,20,5000,0,0.9033333333333333,0.9033484182208369,0.6252841949462891,0.04062843322753906
MyRandomForest,20,8900,0,0.9172284644194757,0.917216237099597,1.2620482444763184,0.10025262832641602
RandomForestClassifier,20,8900,0,0.9179775280898876,0.917960439621803,1.0880322456359863,0.04157304763793945
MyRandomForest,20,300,0,0.8555555555555555,0.8551787907644324,0.09703826904296875,0.07684159278869629
RandomForestClassifier,20,300,0,0.8666666666666667,0.866468253968254,0.19548416137695312,0.03666353225708008
MyRandomForest,20,100,0,0.7666666666666667,0.7669262143121987,0.06549358367919922,0.0770723819732666
RandomForestClassifier,20,100,0,0.8,0.8,0.19758105278015137,0.03222084045410156
MyRandomForest,20,9100,0,0.8882783882783882,0.8881986378707875,1.2775163650512695,0.10245728492736816
RandomForestClassifier,20,9100,0,0.8912087912087913,0.8911263899665945,1.0992422103881836,0.04073286056518555
MyRandomForest,20,8700,0,0.9203065134099617,0.9203043608232448,1.2322227954864502,0.09825015068054199
RandomForestClassifier,20,8700,0,0.9203065134099617,0.9202900403103157,1.0680487155914307,0.04230642318725586
MyRandomForest,20,4000,0,0.895,0.8950087508750875,0.5191588401794434,0.08231329917907715
RandomForestClassifier,20,4000,0,0.8941666666666667,0.8941743848865273,0.51316237449646,0.03155875205993652
MyRandomForest,20,800,0,0.85,0.85,0.11752176284790039,0.07853937149047852
RandomForestClassifier,20,800,0,0.8625,0.8624347206836525,0.2357463836669922,0.03297686576843262
MyRandomForest,20,2100,0,0.9063492063492063,0.9061421059651933,0.2841644287109375,0.08891510963439941
RandomForestClassifier,20,2100,0,0.9126984126984127,0.9125053530184003,0.3412199020385742,0.04078865051269531
MyRandomForest,20,4500,0,0.9488888888888889,0.948890319165728,0.5956540107727051,0.09467267990112305
RandomForestClassifier,20,4500,0,0.9488888888888889,0.9488909922556474,0.5631213188171387,0.04170846939086914
MyRandomForest,20,10000,0,0.9123333333333333,0.9123124359127803,1.5130367279052734,0.11447882652282715
RandomForestClassifier,20,10000,0,0.9166666666666666,0.9166524428260875,1.2501122951507568,0.042546749114990234
MyRandomForest,20,3000,0,0.8988888888888888,0.8988952552147699,0.396148681640625,0.08049774169921875
RandomForestClassifier,20,3000,0,0.8988888888888888,0.8988862674864756,0.4123654365539551,0.04113030433654785
MyRandomForest,20,3500,0,0.8961904761904762,0.8961907586656271,0.45682382583618164,0.0817720890045166
RandomForestClassifier,20,3500,0,0.8980952380952381,0.8980748055715371,0.45810914039611816,0.03059244155883789
MyRandomForest,20,6600,0,0.8914141414141414,0.8909527887701375,0.915292501449585,0.0982198715209961
RandomForestClassifier,20,6600,0,0.8984848484848484,0.8981890465307512,0.8172295093536377,0.03157806396484375
MyRandomForest,20,1500,0,0.8444444444444444,0.8444997629208155,0.1990344524383545,0.07873392105102539
RandomForestClassifier,20,1500,0,0.8422222222222222,0.8422822526052604,0.2885780334472656,0.04154515266418457
MyRandomForest,20,3100,0,0.8946236559139785,0.8945007629307469,0.40679216384887695,0.08068346977233887
RandomForestClassifier,20,3100,0,0.9021505376344086,0.902057833747148,0.4195725917816162,0.030855655670166016
MyRandomForest,20,2100,0,0.9063492063492063,0.906364073389985,0.2832832336425781,0.07964062690734863
RandomForestClassifier,20,2100,0,0.9015873015873016,0.9016031731632131,0.3415093421936035,0.04070448875427246
MyRandomForest,20,5300,0,0.9,0.899988331042394,0.7069661617279053,0.09569907188415527
RandomForestClassifier,20,5300,0,0.9012578616352201,0.9012786808584301,0.6543216705322266,0.03228116035461426
MyRandomForest,20,2400,0,0.8833333333333333,0.8833171285042943,0.317842960357666,0.07965469360351562
RandomForestClassifier,20,2400,0,0.8902777777777777,0.8902381889548551,0.36327552795410156,0.04069089889526367
MyRandomForest,20,6100,0,0.8874316939890711,0.8874198611266599,0.8218364715576172,0.09605121612548828
RandomForestClassifier,20,6100,0,0.8890710382513661,0.8890708063833007,0.7393949031829834,0.040848731994628906
MyRandomForest,20,2500,0,0.8786666666666667,0.8783883033054714,0.33473968505859375,0.07900023460388184
RandomForestClassifier,20,2500,0,0.8706666666666667,0.8705361294904863,0.3860054016113281,0.04095125198364258
MyRandomForest,20,4200,0,0.9349206349206349,0.9349163716791509,0.5510823726654053,0.08314251899719238
RandomForestClassifier,20,4200,0,0.9341269841269841,0.9341238721943826,0.5539474487304688,0.03029489517211914
MyRandomForest,20,6000,0,0.9255555555555556,0.92554397250583,0.8321075439453125,0.09553670883178711
RandomForestClassifier,20,6000,0,0.9283333333333333,0.9283165391083609,0.7593860626220703,0.040856122970581055
MyRandomForest,20,3100,0,0.8946236559139785,0.8945856132082045,0.40520143508911133,0.08203792572021484
RandomForestClassifier,20,3100,0,0.8849462365591397,0.8849096280896754,0.4195852279663086,0.04085493087768555
MyRandomForest,20,9300,0,0.928673835125448,0.9286747973011178,1.3024978637695312,0.10206484794616699
RandomForestClassifier,20,9300,0,0.9247311827956989,0.9247311827956989,1.1073508262634277,0.04134035110473633
MyRandomForest,20,7200,0,0.9254629629629629,0.9253545039004872,0.9876172542572021,0.0969552993774414
RandomForestClassifier,20,7200,0,0.9300925925925926,0.9300009829138826,0.8905215263366699,0.04080057144165039
MyRandomForest,20,2400,0,0.9152777777777777,0.9152416479223444,0.3343212604522705,0.08980393409729004
RandomForestClassifier,20,2400,0,0.9166666666666666,0.9166029694484977,0.3633415699005127,0.04041123390197754
MyRandomForest,20,200,0,0.6666666666666666,0.6666666666666666,0.06522035598754883,0.07637691497802734
